index,date,temperatures(C),humidity(%),pressure(hPa),energy
9643,2/6/2022 19:00,0.5,74,1019.7,184.176
9644,2/6/2022 20:00,0.3,72,1019.6,176.72
9645,2/6/2022 21:00,0.3,73,1020,183.136
9646,2/6/2022 22:00,0.1,73,1020.2,181.152
9647,2/6/2022 23:00,-0.3,74,1020.5,175.504
9648,2/7/2022 0:00,-1.1,72,1020.8,171.408
9649,2/7/2022 1:00,-1.4,71,1020.7,167.44
9650,2/7/2022 2:00,-1.3,70,1020.5,160.048
9651,2/7/2022 3:00,-1.1,69,1020.5,157.184
9652,2/7/2022 4:00,-1,67,1020.3,151.296
9653,2/7/2022 5:00,-2.6,75,1020.3,148.368
9654,2/7/2022 6:00,-2.5,61,1020.5,147.344
9655,2/7/2022 7:00,-2.6,59,1020.1,150.976
9656,2/7/2022 8:00,-2.6,60,1020.4,154.32
9657,2/7/2022 9:00,-1.7,52,1020.8,165.632
9658,2/7/2022 10:00,-0.4,49,1020.4,196.304
9659,2/7/2022 11:00,0.4,48,1020.5,244.208
9660,2/7/2022 12:00,1,42,1020,261.44
9661,2/7/2022 13:00,1.8,40,1019.3,221.984
9662,2/7/2022 14:00,1.7,34,1018.3,258.928
9663,2/7/2022 15:00,2.2,32,1017.4,274.048
9664,2/7/2022 16:00,1.8,31,1018.6,288.4
9665,2/7/2022 17:00,1.5,33,1018.2,282.256
9666,2/7/2022 18:00,1.3,34,1017.9,281.568
9667,2/7/2022 19:00,1.2,33,1018.4,230.4
9668,2/7/2022 20:00,0.7,42,1019.1,215.616
9669,2/7/2022 21:00,0.6,43,1019.6,231.632
9670,2/7/2022 22:00,0.4,46,1019.3,223.056
9671,2/7/2022 23:00,0,48,1018.8,195.36
9672,2/8/2022 0:00,-0.7,51,1018.2,198.48
9673,2/8/2022 1:00,-0.9,49,1018.3,188.592
9674,2/8/2022 2:00,-1.4,45,1018,180.304
9675,2/8/2022 3:00,-1.3,43,1018.1,171.632
9676,2/8/2022 4:00,-2.1,47,1017.9,161.2
9677,2/8/2022 5:00,-2.3,46,1017.7,158.832
9678,2/8/2022 6:00,-2.2,46,1018,151.04
9679,2/8/2022 7:00,-2.5,47,1018.4,156.72
9680,2/8/2022 8:00,-2,48,1018.7,157.264
9681,2/8/2022 9:00,0.5,45,1018.9,150.928
9682,2/8/2022 10:00,2.1,49,1019.2,177.264
9683,2/8/2022 11:00,3.8,46,1019.3,182.768
9684,2/8/2022 12:00,4.6,45,1019.6,171.872
9685,2/8/2022 13:00,6.1,39,1018.6,142.064
9686,2/8/2022 14:00,6.8,34,1017.9,149.456
9687,2/8/2022 15:00,6.8,35,1017.7,180.8
9688,2/8/2022 16:00,6.2,40,1017.6,216.48
9689,2/8/2022 17:00,5.6,40,1017.8,252.048
9690,2/8/2022 18:00,4.2,47,1018.2,252.432
9691,2/8/2022 19:00,3.5,51,1018.3,225.088
9692,2/8/2022 20:00,2.8,55,1018.6,204.432
9693,2/8/2022 21:00,1.3,58,1019,219.04
9694,2/8/2022 22:00,0.8,63,1019.5,213.12
9695,2/8/2022 23:00,0.5,68,1019,194.224
9696,2/9/2022 0:00,0.4,67,1018.7,195.232
9697,2/9/2022 1:00,-0.3,71,1018.3,184.72
9698,2/9/2022 2:00,-0.4,70,1018.3,177.296
9699,2/9/2022 3:00,-0.7,70,1018.3,175.872
9700,2/9/2022 4:00,-1.6,76,1018.3,168.128
9701,2/9/2022 5:00,-1.5,77,1018.4,166.72
9702,2/9/2022 6:00,-1.5,77,1018.3,161.776
9703,2/9/2022 7:00,-2.2,76,1018.5,163.072
9704,2/9/2022 8:00,-2,76,1018.8,171.12
9705,2/9/2022 9:00,-0.4,67,1019,170.064
9706,2/9/2022 10:00,1.1,60,1018.9,185.616
9707,2/9/2022 11:00,4,46,1018.5,162.096
9708,2/9/2022 12:00,5.6,40,1017.2,160.944
9709,2/9/2022 13:00,7.7,33,1015.7,146.944
9710,2/9/2022 14:00,9.8,34,1014.9,159.728
9711,2/9/2022 15:00,8.5,35,1014.3,211.28
9712,2/9/2022 16:00,8.3,38,1013.6,252.576
9713,2/9/2022 17:00,7.7,39,1013.6,255.648
9714,2/9/2022 18:00,6.8,41,1013.7,247.456
9715,2/9/2022 19:00,6,43,1014.3,221.232
9716,2/9/2022 20:00,5.4,45,1014.1,212.4
9717,2/9/2022 21:00,4.6,48,1013.9,224.144
9718,2/9/2022 22:00,4.4,50,1013.7,211.536
9719,2/9/2022 23:00,4.3,50,1013.8,192.24
9720,2/10/2022 0:00,3.8,50,1014,186.176
9721,2/10/2022 1:00,3.4,53,1013.6,180.416
9722,2/10/2022 2:00,3,57,1013.7,177.12
9723,2/10/2022 3:00,2.7,55,1014,168.368
9724,2/10/2022 4:00,2.2,57,1013.6,159.52
9725,2/10/2022 5:00,2.2,59,1013.5,152.8
9726,2/10/2022 6:00,2,59,1013.9,155.376
9727,2/10/2022 7:00,1.2,65,1014.2,155.424
9728,2/10/2022 8:00,1.4,65,1014.8,162.752
9729,2/10/2022 9:00,2.7,60,1015.2,157.712
9730,2/10/2022 10:00,4.6,51,1015.3,156.72
9731,2/10/2022 11:00,6,31,1015.4,161.456
9732,2/10/2022 12:00,6.9,26,1014.9,151.744
9733,2/10/2022 13:00,7.5,23,1014.1,139.616
9734,2/10/2022 14:00,8.6,23,1013.4,135.424
9735,2/10/2022 15:00,8.5,26,1013.3,157.968
9736,2/10/2022 16:00,8.1,26,1013.3,203.696
9737,2/10/2022 17:00,7.4,29,1013.7,220.336
9738,2/10/2022 18:00,5.8,35,1014.4,242.656
9739,2/10/2022 19:00,4.9,38,1014.9,214.432
9740,2/10/2022 20:00,4,42,1015.2,204.48
9741,2/10/2022 21:00,3.2,45,1015.8,215.024
9742,2/10/2022 22:00,2.4,50,1016.3,216.128
9743,2/10/2022 23:00,2.2,53,1016.2,198.928
9744,2/11/2022 0:00,1.7,56,1015.5,187.488
9745,2/11/2022 1:00,1,60,1015.9,181.056
9746,2/11/2022 2:00,0.7,61,1016,170.32
9747,2/11/2022 3:00,0.1,64,1016.1,167.632
9748,2/11/2022 4:00,-0.4,69,1016.3,160.704
9749,2/11/2022 5:00,-1,72,1016.4,155.104
9750,2/11/2022 6:00,-1.4,72,1017,156.192
9751,2/11/2022 7:00,-1.6,75,1017.5,152.096
9752,2/11/2022 8:00,-1.6,77,1018.2,157.824
9753,2/11/2022 9:00,0.3,66,1018.8,156.048
9754,2/11/2022 10:00,3,57,1019,133.92
9755,2/11/2022 11:00,7.1,34,1018.7,125.088
9756,2/11/2022 12:00,8.6,28,1018.3,114.448
9757,2/11/2022 13:00,10.5,23,1017.2,109.312
9758,2/11/2022 14:00,10.9,21,1016,128.304
9759,2/11/2022 15:00,11.7,17,1015.7,145.296
9760,2/11/2022 16:00,11.9,15,1015.4,184.4
9761,2/11/2022 17:00,11.1,17,1015.5,205.376
9762,2/11/2022 18:00,9.1,21,1015.7,221.632
9763,2/11/2022 19:00,7,26,1015.7,204.56
9764,2/11/2022 20:00,6.1,35,1015.9,192.512
9765,2/11/2022 21:00,5.6,42,1016.3,204.08
9766,2/11/2022 22:00,5.4,44,1016.4,201.04
9767,2/11/2022 23:00,4.6,46,1016.6,184.512
9768,2/12/2022 0:00,4.1,50,1017,189.648
9769,2/12/2022 1:00,3.8,51,1017.3,177.632
9770,2/12/2022 2:00,2.9,54,1017.2,170.192
9771,2/12/2022 3:00,2.6,57,1016.8,166.576
9772,2/12/2022 4:00,2.1,57,1016.6,161.408
9773,2/12/2022 5:00,2.3,59,1016.4,153.056
9774,2/12/2022 6:00,1.7,58,1016.5,146.96
9775,2/12/2022 7:00,2.8,49,1016.7,147.696
9776,2/12/2022 8:00,2.1,59,1016.9,140.864
9777,2/12/2022 9:00,3.6,55,1017.1,136.16
9778,2/12/2022 10:00,6.7,40,1017,90.704
9779,2/12/2022 11:00,9.9,26,1016.8,65.12
9780,2/12/2022 12:00,11.2,19,1015.9,47.648
9781,2/12/2022 13:00,12.9,17,1014.7,20.72
9782,2/12/2022 14:00,13.1,16,1013.7,31.184
9783,2/12/2022 15:00,13.6,17,1013,68.24
9784,2/12/2022 16:00,13.5,18,1012.8,99.872
9785,2/12/2022 17:00,12.5,21,1012.8,130.544
9786,2/12/2022 18:00,10.3,31,1012.9,149.936
9787,2/12/2022 19:00,8.4,39,1013.6,150.08
9788,2/12/2022 20:00,7.3,42,1013.9,151.072
9789,2/12/2022 21:00,6.3,52,1014.5,163.712
9790,2/12/2022 22:00,6,54,1014.5,168.768
9791,2/12/2022 23:00,6,48,1014.2,167.84
9792,2/13/2022 0:00,5.5,55,1014,162.8
9793,2/13/2022 1:00,4.9,55,1013.7,164.752
9794,2/13/2022 2:00,4.6,56,1013.6,161.488
9795,2/13/2022 3:00,4.4,56,1013.2,164.256
9796,2/13/2022 4:00,4.5,54,1012.5,155.536
9797,2/13/2022 5:00,4.1,55,1012.4,154.496
9798,2/13/2022 6:00,4.3,54,1012.4,149.872
9799,2/13/2022 7:00,4.5,55,1012.7,154.704
9800,2/13/2022 8:00,4.6,57,1012.7,149.392
9801,2/13/2022 9:00,6.3,53,1012.7,135.328
9802,2/13/2022 10:00,8.2,48,1012.4,97.936
9803,2/13/2022 11:00,10.4,40,1012.7,84.688
9804,2/13/2022 12:00,12,30,1011.8,72.896
9805,2/13/2022 13:00,12.6,27,1010.7,43.68
9806,2/13/2022 14:00,12.4,32,1010.4,76.336
9807,2/13/2022 15:00,11.5,38,1010.3,124.368
9808,2/13/2022 16:00,11.5,38,1010,129.856
9809,2/13/2022 17:00,11,40,1010.3,141.792
9810,2/13/2022 18:00,10,40,1010.2,151.856
9811,2/13/2022 19:00,9.4,41,1010.7,154.624
9812,2/13/2022 20:00,8,42,1011.1,151.232
9813,2/13/2022 21:00,7.7,43,1011.7,164.976
9814,2/13/2022 22:00,7.4,45,1011.9,161.584
9815,2/13/2022 23:00,7.1,47,1011.5,164.064
9816,2/14/2022 0:00,6,51,1011.8,163.328
9817,2/14/2022 1:00,5.2,56,1012.1,164.32
9818,2/14/2022 2:00,4.3,60,1011.9,159.28
9819,2/14/2022 3:00,3.1,67,1012.1,159.856
9820,2/14/2022 4:00,2.7,69,1011.7,151.696
9821,2/14/2022 5:00,2.1,72,1011.7,147.696
9822,2/14/2022 6:00,1.9,73,1011.8,145.872
9823,2/14/2022 7:00,1.5,73,1012.3,148.432
9824,2/14/2022 8:00,1.8,75,1012.5,155.472
9825,2/14/2022 9:00,2.7,71,1012.7,155.024
9826,2/14/2022 10:00,4.9,61,1012.7,170.08
9827,2/14/2022 11:00,7.4,50,1012.9,158.224
9828,2/14/2022 12:00,10,45,1012.9,153.888
9829,2/14/2022 13:00,11.5,39,1011.6,154.528
9830,2/14/2022 14:00,12,36,1010.6,160.624
9831,2/14/2022 15:00,11.8,26,1010.2,190.432
9832,2/14/2022 16:00,11.9,19,1010.7,213.36
9833,2/14/2022 17:00,10.3,23,1011,222.512
9834,2/14/2022 18:00,7.8,37,1011.3,229.984
9835,2/14/2022 19:00,6.9,46,1012.1,213.664
9836,2/14/2022 20:00,6.9,58,1012.5,199.52
9837,2/14/2022 21:00,4.8,88,1013.2,202.448
9838,2/14/2022 22:00,4,86,1013.6,196.256
9839,2/14/2022 23:00,3.6,80,1013.6,188.464
9840,2/15/2022 0:00,2.8,68,1013.8,175.712
9841,2/15/2022 1:00,2.4,64,1014,171.328
9842,2/15/2022 2:00,2,66,1013.8,167.712
9843,2/15/2022 3:00,1.6,66,1013.6,162.672
9844,2/15/2022 4:00,1.2,61,1013.3,158.416
9845,2/15/2022 5:00,0.6,64,1013.3,150.096
9846,2/15/2022 6:00,0.7,60,1013.8,151.824
9847,2/15/2022 7:00,0.5,66,1014.2,156.368
9848,2/15/2022 8:00,0.4,64,1014.3,155.888
9849,2/15/2022 9:00,-0.1,78,1014.7,170.928
9850,2/15/2022 10:00,0.7,70,1015.1,200.608
9851,2/15/2022 11:00,1.1,60,1015.1,215.376
9852,2/15/2022 12:00,0.7,62,1014.7,212.56
9853,2/15/2022 13:00,-0.1,68,1014.1,213.888
9854,2/15/2022 14:00,0.7,54,1013.2,199.472
9855,2/15/2022 15:00,0.7,56,1013.1,231.52
9856,2/15/2022 16:00,0.6,59,1013.6,240.304
9857,2/15/2022 17:00,-0.5,62,1014,257.104
9858,2/15/2022 18:00,-1.5,70,1014.2,258.064
9859,2/15/2022 19:00,-1.7,65,1014.7,232.672
9860,2/15/2022 20:00,-2.2,62,1015.2,211.136
9861,2/15/2022 21:00,-2.8,64,1015.3,214.704
9862,2/15/2022 22:00,-3,65,1015.6,205.072
9863,2/15/2022 23:00,-3,65,1015.5,181.52
9864,2/16/2022 0:00,-3.1,67,1015.1,184.464
9865,2/16/2022 1:00,-3.1,76,1015.1,188.88
9866,2/16/2022 2:00,-3.2,84,1015.1,175.456
9867,2/16/2022 3:00,-3.3,93,1015.2,175.792
9868,2/16/2022 4:00,-3.2,91,1014.9,166.512
9869,2/16/2022 5:00,-3.3,95,1014.9,161.12
9870,2/16/2022 6:00,-3.2,97,1015.1,160.384
9871,2/16/2022 7:00,-3.3,95,1015.1,160.016
9872,2/16/2022 8:00,-3.1,94,1015.1,164.816
9873,2/16/2022 9:00,-2,67,1015.6,178.832
9874,2/16/2022 10:00,-2,73,1015.8,192.624
9875,2/16/2022 11:00,-2.1,90,1016.3,231.44
9876,2/16/2022 12:00,-1.6,83,1016.2,189.056
9877,2/16/2022 13:00,-2.2,74,1015.6,178.816
9878,2/16/2022 14:00,-1.3,75,1015.1,208.112
9879,2/16/2022 15:00,-1.9,72,1014.6,236.528
9880,2/16/2022 16:00,-1.8,71,1014.5,229.936
9881,2/16/2022 17:00,-2.8,76,1014.7,269.184
9882,2/16/2022 18:00,-3.7,87,1015.3,250.48
9883,2/16/2022 19:00,-4.1,90,1015.6,222.096
9884,2/16/2022 20:00,-4.4,94,1015.7,191.312
9885,2/16/2022 21:00,-4.4,95,1015.8,210.832
9886,2/16/2022 22:00,-4.3,95,1016,206.784
9887,2/16/2022 23:00,-4.2,87,1016.3,201.984
9888,2/17/2022 0:00,-4.4,70,1016.7,187.408
9889,2/17/2022 1:00,-5.2,78,1017,176.288
9890,2/17/2022 2:00,-6,80,1017.2,174.208
9891,2/17/2022 3:00,-6.3,70,1017.9,171.36
9892,2/17/2022 4:00,-6.4,65,1018.1,161.44
9893,2/17/2022 5:00,-6.9,64,1018.3,161.936
9894,2/17/2022 6:00,-7.3,70,1018.2,158.16
9895,2/17/2022 7:00,-7.6,72,1018.8,162.24
9896,2/17/2022 8:00,-7,72,1019.4,161.744
9897,2/17/2022 9:00,-5.4,64,1019.6,178.336
9898,2/17/2022 10:00,-3.9,59,1019.6,205.856
9899,2/17/2022 11:00,-3.3,52,1019.8,220.576
9900,2/17/2022 12:00,-2.4,48,1019.2,135.296
9901,2/17/2022 13:00,-1.2,41,1018.3,137.152
9902,2/17/2022 14:00,-0.2,38,1018,157.728
9903,2/17/2022 15:00,0.2,35,1018.4,193.152
9904,2/17/2022 16:00,0,35,1018.8,212.752
9905,2/17/2022 17:00,-0.4,40,1018.5,243.536
9906,2/17/2022 18:00,-1.5,45,1019,250.384
9907,2/17/2022 19:00,-2.3,52,1019.7,209.824
9908,2/17/2022 20:00,-3.2,54,1019.8,205.552
9909,2/17/2022 21:00,-3.9,59,1020.3,214.864
9910,2/17/2022 22:00,-4.2,61,1020.6,209.52
9911,2/17/2022 23:00,-4.7,62,1020.8,193.888
9912,2/18/2022 0:00,-4.8,61,1020.9,191.488
9913,2/18/2022 1:00,-4.9,61,1021.4,188.432
9914,2/18/2022 2:00,-5.2,63,1021.2,175.2
9915,2/18/2022 3:00,-5.3,63,1021.7,176.464
9916,2/18/2022 4:00,-5.8,68,1021.7,166.976
9917,2/18/2022 5:00,-5.9,70,1022,167.504
9918,2/18/2022 6:00,-6.2,72,1022.9,166.912
9919,2/18/2022 7:00,-6,69,1022.9,170.976
9920,2/18/2022 8:00,-5.6,67,1022.9,169.008
9921,2/18/2022 9:00,-3.3,54,1023.1,167.888
9922,2/18/2022 10:00,-0.7,42,1023.3,147.36
9923,2/18/2022 11:00,2.2,35,1022.7,119.488
9924,2/18/2022 12:00,4.5,35,1021.3,116.336
9925,2/18/2022 13:00,6.4,36,1019.9,105.248
9926,2/18/2022 14:00,7,35,1019.2,115.792
9927,2/18/2022 15:00,8.2,34,1018.6,141.792
9928,2/18/2022 16:00,8.4,37,1018.6,179.008
9929,2/18/2022 17:00,8.1,37,1017.7,203.888
9930,2/18/2022 18:00,6.7,41,1017.4,206.624
9931,2/18/2022 19:00,5.1,47,1017.9,198.288
9932,2/18/2022 20:00,4.2,49,1018.4,183.936
9933,2/18/2022 21:00,3.5,50,1018.3,193.776
9934,2/18/2022 22:00,3.6,48,1017.5,192.096
9935,2/18/2022 23:00,3.3,50,1016.9,184.8
9936,2/19/2022 0:00,3.2,51,1016.9,179.552
9937,2/19/2022 1:00,3.5,45,1017,174.976
9938,2/19/2022 2:00,3.1,47,1016.7,170.8
9939,2/19/2022 3:00,2.9,47,1016.3,165.232
9940,2/19/2022 4:00,2.7,52,1016,158.32
9941,2/19/2022 5:00,2.5,53,1016,152.656
9942,2/19/2022 6:00,2.3,55,1015.9,149.68
9943,2/19/2022 7:00,1.5,59,1015.3,149.232
9944,2/19/2022 8:00,1.6,60,1015.2,147.088
9945,2/19/2022 9:00,2.4,59,1015.8,154.288
9946,2/19/2022 10:00,2,59,1016.5,153.136
9947,2/19/2022 11:00,2.5,49,1016.7,161.984
9948,2/19/2022 12:00,3.3,33,1016.2,144.592
9949,2/19/2022 13:00,5,31,1015,89.776
9950,2/19/2022 14:00,4.9,47,1013.7,85.968
9951,2/19/2022 15:00,4.7,54,1013.6,137.504
9952,2/19/2022 16:00,4.4,55,1013.2,154.608
9953,2/19/2022 17:00,4,56,1013,161.008
9954,2/19/2022 18:00,3,58,1013.5,175.648
9955,2/19/2022 19:00,2.3,53,1013.3,179.024
9956,2/19/2022 20:00,1.9,57,1012.8,165.824
9957,2/19/2022 21:00,0.4,82,1014.3,190.224
9958,2/19/2022 22:00,0.1,69,1015.2,189.776
9959,2/19/2022 23:00,-0.2,59,1015.9,179.584
9960,2/20/2022 0:00,-1.3,61,1016.6,178.176
9961,2/20/2022 1:00,-1.9,64,1016.4,174.256
9962,2/20/2022 2:00,-2.2,69,1016.1,173.6
9963,2/20/2022 3:00,-3.1,86,1015.5,168.88
9964,2/20/2022 4:00,-3.2,93,1015.4,164.464
9965,2/20/2022 5:00,-3.5,90,1015.4,162.8
9966,2/20/2022 6:00,-3.6,89,1016,155.408
9967,2/20/2022 7:00,-3.5,70,1016.8,154.192
9968,2/20/2022 8:00,-3.8,69,1017.9,154.32
9969,2/20/2022 9:00,-2.8,49,1018.7,161.328
9970,2/20/2022 10:00,-2.3,49,1019.1,123.152
9971,2/20/2022 11:00,-1.3,49,1020.2,63.856
9972,2/20/2022 12:00,-0.3,46,1019.8,58.832
9973,2/20/2022 13:00,-0.6,40,1019,35.184
9974,2/20/2022 14:00,2.1,35,1018.6,46.368
9975,2/20/2022 15:00,-0.2,39,1018.3,63.856
9976,2/20/2022 16:00,0.6,37,1018.6,133.44
9977,2/20/2022 17:00,0.2,39,1018.3,165.536
9978,2/20/2022 18:00,-1.3,46,1019.2,199.28
9979,2/20/2022 19:00,-2,51,1019.6,183.344
9980,2/20/2022 20:00,-2.6,55,1020,180.528
9981,2/20/2022 21:00,-2.6,57,1020.4,195.488
9982,2/20/2022 22:00,-2.9,61,1020.9,202.496
9983,2/20/2022 23:00,-3.1,65,1020.9,188.736
9984,2/21/2022 0:00,-3.2,72,1020.8,183.616
9985,2/21/2022 1:00,-3.4,72,1020.8,181.888
9986,2/21/2022 2:00,-3,72,1020.8,173.968
9987,2/21/2022 3:00,-3.3,75,1020.5,173.856
9988,2/21/2022 4:00,-3.6,77,1020.3,162.8
9989,2/21/2022 5:00,-3.8,81,1020.3,162.608
9990,2/21/2022 6:00,-4.4,86,1020.5,162.848
9991,2/21/2022 7:00,-4.3,88,1021,165.728
9992,2/21/2022 8:00,-3.9,88,1022,168.08
9993,2/21/2022 9:00,-2.3,82,1022.2,152.736
9994,2/21/2022 10:00,-0.6,73,1022.5,154.144
9995,2/21/2022 11:00,2.1,61,1021.6,160.8
9996,2/21/2022 12:00,4.7,43,1021.2,160.032
9997,2/21/2022 13:00,6.2,41,1020.2,151.072
9998,2/21/2022 14:00,6,28,1019.5,179.392
9999,2/21/2022 15:00,6.4,26,1019,203.296
10000,2/21/2022 16:00,5.9,32,1019.2,244.928
10001,2/21/2022 17:00,5.2,36,1019.2,266.048
10002,2/21/2022 18:00,4.3,48,1019.4,270.224
10003,2/21/2022 19:00,3.7,51,1019.5,232.928
10004,2/21/2022 20:00,2.8,61,1020.4,219.696
10005,2/21/2022 21:00,2.3,61,1020.8,224.8
10006,2/21/2022 22:00,1.4,63,1021.6,220
10007,2/21/2022 23:00,0.8,61,1022.4,208.912
10008,2/22/2022 0:00,0.2,60,1022.6,206.848
10009,2/22/2022 1:00,-0.3,60,1022.1,192.288
10010,2/22/2022 2:00,-0.6,59,1022.4,180.24
10011,2/22/2022 3:00,-0.9,58,1022.5,176.128
10012,2/22/2022 4:00,-1,59,1022,171.84
10013,2/22/2022 5:00,-1.1,66,1022.4,169.184
10014,2/22/2022 6:00,-1.7,72,1023.3,165.616
10015,2/22/2022 7:00,-2.2,54,1023.2,171.904
10016,2/22/2022 8:00,-2.4,48,1023.8,171.824
10017,2/22/2022 9:00,-1,41,1024.6,151.184
10018,2/22/2022 10:00,0.2,38,1024.5,156.496
10019,2/22/2022 11:00,1.6,32,1024.2,152.944
10020,2/22/2022 12:00,2.8,29,1023.8,153.232
10021,2/22/2022 13:00,2.7,31,1023.6,144.912
10022,2/22/2022 14:00,3.5,29,1022.8,173.92
10023,2/22/2022 15:00,3.6,30,1022.6,200.976
10024,2/22/2022 16:00,2.5,35,1022.4,211.184
10025,2/22/2022 17:00,2.1,38,1022.5,238.768
10026,2/22/2022 18:00,1.2,44,1022.2,243.024
10027,2/22/2022 19:00,0.5,50,1022.5,228.928
10028,2/22/2022 20:00,0,54,1022.7,216.192
10029,2/22/2022 21:00,-0.5,59,1022.9,222.064
10030,2/22/2022 22:00,-0.9,64,1023.2,210.992
10031,2/22/2022 23:00,-1.2,65,1024.3,198.512
10032,2/23/2022 0:00,-1.8,71,1023.9,196.912
10033,2/23/2022 1:00,-2,72,1024.4,185.12
10034,2/23/2022 2:00,-2.6,65,1024,180.24
10035,2/23/2022 3:00,-3,58,1024.3,172.704
10036,2/23/2022 4:00,-3.5,52,1024.6,162.24
10037,2/23/2022 5:00,-3.9,50,1024.4,157.088
10038,2/23/2022 6:00,-4.4,48,1024.6,159.504
10039,2/23/2022 7:00,-4.9,43,1025.2,159.312
10040,2/23/2022 8:00,-4.6,44,1025.5,161.472
10041,2/23/2022 9:00,-3.8,43,1026.1,166.224
10042,2/23/2022 10:00,-2.8,43,1025.5,187.216
10043,2/23/2022 11:00,-0.9,40,1025.4,183.904
10044,2/23/2022 12:00,0.4,39,1024.9,173.088
10045,2/23/2022 13:00,0,37,1024,143.296
10046,2/23/2022 14:00,1.6,35,1022.9,133.328
10047,2/23/2022 15:00,1.8,32,1021.9,159.088
10048,2/23/2022 16:00,2.4,28,1021.6,179.904
10049,2/23/2022 17:00,1.7,26,1022,222.256
10050,2/23/2022 18:00,-0.2,30,1022.5,241.12
10051,2/23/2022 19:00,-1.5,39,1023.6,210
10052,2/23/2022 20:00,-2.6,44,1024.1,208.4
10053,2/23/2022 21:00,-3.1,48,1024.4,216.944
10054,2/23/2022 22:00,-2.8,45,1024.7,207.856
10055,2/23/2022 23:00,-3,49,1024.1,192.32
10056,2/24/2022 0:00,-3.8,52,1024.1,187.12
10057,2/24/2022 1:00,-3.7,53,1023.9,183.136
10058,2/24/2022 2:00,-3.3,57,1024.1,173.568
10059,2/24/2022 3:00,-4.3,57,1024,172.816
10060,2/24/2022 4:00,-4.1,61,1023.9,152.912
10061,2/24/2022 5:00,-4.2,61,1023.8,149.808
10062,2/24/2022 6:00,-4.5,66,1023.8,150.24
10063,2/24/2022 7:00,-4.4,63,1023.8,149.84
10064,2/24/2022 8:00,-3.8,64,1024,159.488
10065,2/24/2022 9:00,-1.5,54,1024.5,134.848
10066,2/24/2022 10:00,0.5,54,1024.6,149.28
10067,2/24/2022 11:00,2.3,50,1024.3,150.704
10068,2/24/2022 12:00,3.6,47,1023.6,145.856
10069,2/24/2022 13:00,3.8,46,1022.9,151.968
10070,2/24/2022 14:00,4.3,44,1022.1,154.336
10071,2/24/2022 15:00,4,46,1021.5,194.48
10072,2/24/2022 16:00,3.2,49,1021.1,198.688
10073,2/24/2022 17:00,4.5,35,1021,226.288
10074,2/24/2022 18:00,3,34,1021.3,236.032
10075,2/24/2022 19:00,1.4,40,1021.6,214.752
10076,2/24/2022 20:00,0.8,41,1021.5,193.008
10077,2/24/2022 21:00,0.4,43,1021.5,204.4
10078,2/24/2022 22:00,-0.2,49,1021.7,204.048
10079,2/24/2022 23:00,-0.8,53,1021.5,188.752
10080,2/25/2022 0:00,-0.8,57,1021.2,178.688
10081,2/25/2022 1:00,-1.5,61,1021,168.32
10082,2/25/2022 2:00,-2,68,1020.9,157.408
10083,2/25/2022 3:00,-2.5,70,1020.9,157.712
10084,2/25/2022 4:00,-2.9,75,1020.7,153.248
10085,2/25/2022 5:00,-3.2,76,1020.9,150.256
10086,2/25/2022 6:00,-3.5,75,1021.2,153.392
10087,2/25/2022 7:00,-3.9,77,1021.5,150.336
10088,2/25/2022 8:00,-3.4,77,1022.1,156.624
10089,2/25/2022 9:00,-1.4,69,1022.7,150.016
10090,2/25/2022 10:00,0.9,61,1022.6,142.352
10091,2/25/2022 11:00,4.8,52,1022,153.728
10092,2/25/2022 12:00,7,53,1021.2,134.336
10093,2/25/2022 13:00,9.1,41,1019.9,112
10094,2/25/2022 14:00,11.4,35,1018.7,133.472
10095,2/25/2022 15:00,10.6,29,1018.1,151.024
10096,2/25/2022 16:00,10.9,30,1017.7,174.112
10097,2/25/2022 17:00,9.7,31,1017.5,184.064
10098,2/25/2022 18:00,8,54,1017.8,209.456
10099,2/25/2022 19:00,6.8,62,1018,202.064
10100,2/25/2022 20:00,5.7,72,1018.1,201.104
10101,2/25/2022 21:00,5.1,77,1018.3,197.2
10102,2/25/2022 22:00,4.6,78,1018.4,194.64
10103,2/25/2022 23:00,3.7,81,1018,167.696
10104,2/26/2022 0:00,3.2,88,1017.6,163.904
10105,2/26/2022 1:00,2.9,90,1017.3,159.12
10106,2/26/2022 2:00,2,93,1016.9,153.12
10107,2/26/2022 3:00,1.5,93,1016.4,150.288
10108,2/26/2022 4:00,0.8,95,1016.1,141.136
10109,2/26/2022 5:00,0.3,95,1016,143.504
10110,2/26/2022 6:00,0.2,96,1016.2,138.048
10111,2/26/2022 7:00,0.3,95,1015.8,136.288
10112,2/26/2022 8:00,0.3,95,1016.1,133.392
10113,2/26/2022 9:00,1.3,92,1015.9,134.256
10114,2/26/2022 10:00,4.4,79,1015.7,103.232
10115,2/26/2022 11:00,8.4,67,1014.9,81.104
10116,2/26/2022 12:00,9.7,57,1014,71.456
10117,2/26/2022 13:00,11.7,44,1012.8,39.632
10118,2/26/2022 14:00,13.8,27,1011,42.976
10119,2/26/2022 15:00,13.4,29,1009.9,70.976
10120,2/26/2022 16:00,12.7,27,1009.4,103.264
10121,2/26/2022 17:00,10.7,42,1009.1,136.976
10122,2/26/2022 18:00,9.3,61,1009.2,147.376
10123,2/26/2022 19:00,8.5,68,1008.9,160.672
10124,2/26/2022 20:00,8,76,1009.2,149.392
